id,name,rating,review_count,address,phone,latitude,longitude,categories_list
BDBT0f8uV6M3dq1zWOau8Q,Marche Madison,2.7,35,"931 Madison Ave, New York, NY 10021",(212) 794-3360,40.7729,-73.9643,Delis; Italian; Greek
mVsCn9tm3B-XeUeqRYBbxA,Pita Yeero,4.3,29,"570 Lexington Ave, New York, NY 10022",(917) 363-0171,40.757096,-73.972446,Greek; Mediterranean
l4zRIDWk6hmOcP_jNJj84A,Psari Seafood Restaurant & Bar,3.9,654,"32-10 36th Ave, Astoria, NY 11106",(718) 786-6015,40.755963,-73.928666,Seafood; Greek; Bars
ApbLKC5c3xoYn5XOJ85Y3g,Aliada,4.1,523,"2919 Broadway, Astoria, NY 11106",(718) 932-2240,40.76254,-73.926199,Greek; Mediterranean; Seafood
1uPB-IOaoWd4s2jNFpZgVw,Poseidon Bakery,4.4,220,"629 9th Ave, New York, NY 10036",(212) 757-6173,40.76009,-73.99179,Bakeries; Greek; Desserts
_AU96YHJM_CgFfw_QzpvAQ,Blue Sea Taverna,4.0,223,"29-20 30th Ave, Astoria, NY 11102",(347) 642-3340,40.76749102685223,-73.92297477266925,Greek; Bars; Mediterranean
2zYxLzOBtAD3nvFpNJX4Rw,Greek Kitchen,4.6,29,"912 Manhattan Ave, Brooklyn, NY 11222",(718) 290-2629,40.73060760022598,-73.95414783273793,Greek; Mediterranean; Wine Bars
hvTEs7NL7VvSyhd4Mmpbfw,Kiki’s Grill & Rotisserie,3.7,10,"121 Division St, New York, NY 10002",,40.71436,-73.99183,Greek
iE6kR5wsCbldJHKZ5kGLcw,Greektown,3.9,242,"86 Garden St, Hoboken, NJ 07030",(201) 222-3031,40.7373679,-74.0329029529499,Greek; Salad
p66TjoKuAluFSnrtdqtHlw,Chicken Feastin,4.4,75,"561 Gates Ave, Brooklyn, NY 11221",(718) 676-9992,40.687158,-73.944282,Chicken Shop; Greek; American
3kjqyRt4J-zPge-I9KOliA,Greek Xpress,4.2,45,"264 W 40th St, New York, NY 10018",(917) 639-3441,40.75567,-73.99029,Burgers; Greek; Sandwiches
KQ3b0rxCBnwKF0AHWjcJpg,Amylos Taverna,4.2,480,"33-19 Broadway, Astoria, NY 11106",(718) 215-0228,40.761003859362,-73.9229999999999,Seafood; Greek; Breakfast & Brunch
S9QZOR4UwfvYPPcHWfmNTw,Telly's Taverna,4.1,491,"28-13 23rd Ave, Astoria, NY 11105",(718) 728-9056,40.775355401246,-73.9140461748688,Greek; Mediterranean; Seafood
9cY47EM9H97KRfISJ8ay1Q,Greek's Collegiate Food Shop,5.0,1,"139 Amsterdam Ave, Manhattan, NY 10023",,40.7746578007936,-73.9844528585672,Greek
up9NvpouAUhj_L0yBoxtng,Pi Bakerie,4.4,80,"35 Cedar St, New York, NY 10005",(917) 991-6424,40.70725331933702,-74.00821327133227,Greek; Bakeries; Coffee & Tea
ZXiT7FuFAkmjg4pXYxb06A,Village Taverna,3.8,426,"81 University Pl, New York, NY 10003",(212) 982-3457,40.73339,-73.99306,Greek; Mediterranean
CGlVVVjJ0d8eKCAefOTS9w,Plaka,4.2,148,"75-61 31st Ave, East Elmhurst, NY 11370",(718) 505-0515,40.760091,-73.891977,Greek
HbRpu_sO3ouX0a9CiRTXEA,Christo's Steak House,4.3,494,"4108 23rd Ave, Astoria, NY 11105",(718) 777-8400,40.770312,-73.9073979,Steakhouses; Greek
gLyCmWWmqvg2SUG4DBgtWA,Family Corner Restaurant,4.4,258,"2102 31st St, Astoria, NY 11105",(718) 204-7915,40.7779502868652,-73.9089813232422,Greek; American; Salad
3uTWPtV_DBDw2CTcrpDu_g,Vernon Grille - Eat Greek,0.0,0,"34-37 11 Th St, Long Island City, NY 11106",(917) 582-4833,40.7635052,-73.93814259999999,Greek; Food Trucks; Mediterranean
pDJtnhToQIcG8Tctyt6AbA,Gyros Stand,5.0,3,"Avenue Of Americas And 6th, Outside Hilton New York, New York, NY 10184",,40.762363,-73.979016,Greek; Food Stands; Mediterranean
Hk0b84P_jbufMAzkNyIJoQ,Greek Taverna,3.5,305,"55 The Promenade, Edgewater, NJ 07020",(201) 945-8998,40.8064400881056,-73.9873175009109,Greek; Mediterranean
7Ui-wOox7975OuoQpLIUvg,Viand Café,3.4,346,"2130 Broadway, New York, NY 10023",(212) 877-2888,40.78066,-73.98112,Diners; Greek
YLm2NzBuIZZqncRakdBZHg,42nd Street Restaurant and Pizza,3.0,120,"647 W 42nd St, New York, NY 10036",(212) 594-4312,40.7619413,-74.0001028,Pizza; Greek; Sandwiches
1SaKutXcH38X0KvayyDHUA,Barbounia,3.7,1542,"250 Park Ave S, New York, NY 10003",(212) 995-0242,40.7383263,-73.9880646,Greek; Mediterranean; Middle Eastern
ncDNh2mFnRdX9AKnQQ-2nQ,Pita Yeero,3.7,6,"230 Park Ave, New York, NY 10169",(332) 248-0466,40.75439,-73.9761,Mediterranean; Greek
6iLJdW77NucNHajAoDn27A,Salt & Sugar,0.0,0,"1625 Amsterdam Ave, New York, NY 10031",,40.8223,-73.94957,Mediterranean; Greek
EzN4ldA7lnRrni0Fl9CoTg,Gold N Honey,4.2,72,"25-03 Ditmars Blvd, Astoria, NY 11105",,40.77880585646642,-73.91419445460161,Desserts; Greek
z0pxdL3Pn4C_Pa8QjDWvKw,Victory Garden Cafe,4.1,138,"21-69 Steinway St, Astoria, NY 11105",(718) 274-2087,40.7731344290163,-73.9055285230279,Greek; Breakfast & Brunch
u0-YeqDrlTYkoenXsQaSqg,The Hummus & Pita,4.3,85,"215 E 86th St, New York, NY 10028",(646) 944-4500,40.77869457645689,-73.95302561311347,Mediterranean; Middle Eastern; Greek
x4ncpARQ81L3l8D3cTHVLg,Agape Cafe,3.0,3,"655 W 34th St, New York, NY 10001",,40.75677500793488,-74.00365489999987,Greek
Xo1_Fgsczd91kRD_7To0AQ,Flavor of Greece Grill,4.4,27,"396 Hudson St, New York, NY 10014",(646) 626-2003,40.7290876,-74.0068805,Mediterranean; Food Trucks; Greek
V3PD7K_TnZSATNcILPQLAA,Taste of Gyro,4.8,27,"20-48 42nd St, Astoria, NY 11105",(718) 440-8266,40.7745099,-73.9016621,Greek
xzGppehbmqEK5j80A6WjSg,Telio,3.4,205,"520 Columbus Ave, New York, NY 10024",(212) 580-3700,40.78605,-73.97272,Greek; Mediterranean
7NN76mp_iwmJd1_FEqpM_w,Eros Greek Restaurant,3.3,135,"447 3rd Ave, New York, NY 10016",(212) 252-1972,40.74362,-73.97932,Seafood; Greek
B6eNhdBB0n5auXkRdpWr3Q,King Souvlaki,4.2,11,"West 55th Street and Broadway, New York, NY 10017",(347) 384-0217,40.76473,-73.9822,Greek; Food Trucks
6CSyG4P-5vicgPIzfXHK7Q,Gregory's 26 Corner Taverna,4.2,257,"2602 23rd Ave, Astoria, NY 11105",(718) 777-5511,40.77635253357002,-73.91589732392552,Greek; Mediterranean
yR0tHq3nDpx8GEJC2VjJYQ,9 Jones,3.1,47,"9 Jones St, New York, NY 10014",,40.732346,-74.00222,Supper Clubs; Greek; Cocktail Bars
_EUAkkC5oKm4sClY4hlbig,Pita Yeero,3.9,21,"124 E 14th St, New York, NY 10003",(332) 248-0466,40.73391315565979,-73.9888773443734,Greek; Mediterranean
62dhOUChlqsVkszPxqwq9Q,Stamatis Restaurant,4.0,543,"2909 23rd Ave, Astoria, NY 11105",(718) 932-8596,40.7750206,-73.9133301,Greek; Mediterranean
8t47wECGAKvODQwUOaZh1g,Tommy's Family Restaurant,3.8,138,"349 Central Ave, Jersey City, NJ 07307",(201) 217-1211,40.7470400135124,-74.0488087829379,Breakfast & Brunch; Diners; Greek
EKbUDVRP1Q3PbT9lkzmujQ,Chios Taverna,5.0,1,"128 W 23rd St, New York, NY 10011",(855) 818-5755,40.77674494260051,-73.98177375614709,Greek
goxRP7RFyv3tGBqp6x7dYg,Pita Grill,4.4,21,"1480 Dekalb Ave, New York, NY 11237",(347) 365-4810,40.70138,-73.92195,Greek; Mediterranean; Sandwiches
FCJaZeBoeeM5F2ZhfzO0sA,Crave,3.4,385,"28-55 36th St, Astoria, NY 11103",(718) 726-4976,40.765631,-73.9166717,Greek; Burgers; Fish & Chips
nxZLvM3A2QfZCX7Dt9fnJg,Yasas By Michael Symon,0.0,0,"5 Hanover Square, New York, NY 10004",,40.705086,-74.009223,Mediterranean; Greek; Sandwiches
VyLetwmuSjvYOBrxrFmMQA,Yasas by Michael Symon,5.0,1,"2030 Broadway, New York, NY 10023",,40.776745884381,-73.98177040000002,Mediterranean; Sandwiches; Greek
cXSmZdm0zG6bG8nXwCN69g,George's Greek Grill,3.7,25,"1133 1st Avenue, New York, NY 10065",(646) 609-6984,40.7617773213001,-73.96069985767235,Breakfast & Brunch; Greek; Sandwiches
Z92QsSSDsoNPs8fGgh5Qvg,Franky's Souvlaki,4.3,206,"31st Ave & Steinway St, Astoria, NY 11103",(646) 879-2162,40.76132,-73.91709,Food Trucks; Greek; Caterers
uM4b20XZGXxS1fliQpH9MQ,Greek From Greece,5.0,1,"45 W 45th St, New York, NY 10036",,40.75625,-73.98121,Bakeries; Greek; Breakfast & Brunch
6mTJLepWKf-T2fTAO2i9cg,Manol’s Gyro,5.0,2,"New York, NY 11106",(347) 536-9821,40.7618249837142,-73.9245112515602,Food Trucks; Greek
7KN1q3ssjWoEnT_ggW09IA,King Souvlaki - Astoria,4.1,404,"31 St And 31 Ave, Astoria, NY 11106",(917) 416-1189,40.764355,-73.923586,Greek; Food Trucks
KkbiqhmMmOnHUtAn9f3jFg,Ela Greek Kitchen,3.9,73,"179 Newark Ave, Jersey City, NJ 07302",(201) 360-3758,40.72113493837031,-74.0455004,Greek
TBX6fnKz0lSdMjR598r75w,Zorba's Souvlaki Plus,4.0,279,"29-05 23rd Ave, Astoria, NY 11105",(718) 956-7266,40.77498251530949,-73.91350171964268,Greek
aGzGqDMdR8NbWSzE0Oqm_w,Stix Bar and Grill,3.1,17,"127 W 28th St, New York, NY 10011",(212) 973-9000,40.7467918,-73.9917221,Mediterranean; Greek
Sa90xxO005xPt5Ls1f_1dA,Souvlaki Lady,4.6,60,"22-04 33rd St, Astoria, NY 11105",(917) 750-3748,40.7752143591642,-73.9098901301622,Greek; Food Trucks
LHZcsxl8-XTwPzIh8dhbgA,Jimbos Restaurant and Bar,4.1,35,"3005 Astoria Blvd, Astoria, NY 11102",(718) 204-2087,40.770411,-73.918582,Greek; Venues & Event Spaces
7hdBscsIW7w3DG1hYG0qPg,Dionysos Restaurant,4.3,85,"23-15 31st St, Astoria, NY 11105",(718) 932-3231,40.77384,-73.91306,Greek; Seafood; Mediterranean
_zXr6X_LO_WFurTxlC1kBA,Asterix & Obelix Souvlaki,4.4,5,"2860 31st St., Astoria, NY 11102",(929) 344-9094,40.767151,-73.921427,Greek; Food Trucks
IgeFI4klLym7f7BV0wMNiA,Peter's Greek Empire,4.2,18,"25 Ave And 73 St, East Elmhurst, NY 11370",(516) 509-2375,40.762202,-73.895073,Food Trucks; Greek
cUQD7DiehiiHcyv0TM5PEA,Sunset Diner,3.0,204,"593 Meeker Ave, Brooklyn, NY 11222",(718) 349-2777,40.72165,-73.9422,Diners; Breakfast & Brunch; Greek
Ue9zGenIOzlBQY_FC2fXaw,Milos Café & Yogurt Bar,1.0,1,"125 W 55th St, New York, NY 10022",(917) 717-5802,40.76368,-73.97922,Greek
d_SRqHAXYEvKSXj4-nI5Nw,To Laiko,4.6,31,"2929 23rd Ave, Astoria, NY 11105",,40.7746252,-73.91295,Bakeries; Coffee & Tea; Greek
awxuFWRMamhQGenCwg7cSQ,BZ Grill,3.9,722,"2702 Astoria Blvd, Astoria, NY 11102",(718) 932-7858,40.7707089557698,-73.9213913349876,Greek; Mediterranean
KPRHC9snWkh8U6z4uFyL_w,Mister Greek,4.7,6,"Queens, NY 11373",,40.73886146001643,-73.87858123717503,Greek; Food Trucks
I3LS4dWM4t8xThN0lbYCIg,Elias Corner,3.7,230,"24-02 31st St, Astoria, NY 11102",(718) 932-1510,40.7723229,-73.91567161020582,Mediterranean; Greek; Seafood
J-eceimY_psVfA_wkXMxPQ,Gyro World Astoria,3.5,160,"36-02 30th Ave, Astoria, NY 11103",(718) 278-4976,40.764944,-73.917251,Mediterranean; Greek
M7aFxytftoeiXMJnNAPxUg,Lefkos Pyrgos Cafe,2.3,489,"33-02 Ditmars Blvd, Astoria, NY 11105",(718) 932-4423,40.775197,-73.909612,Greek; Bakeries; Cafes
PvxKXXFeaVFnMwMrvydiFg,Gyro World Ridgewood,3.5,189,"66-57 Fresh Pond Rd, Ridgewood, NY 11385",(718) 366-4976,40.707240503413,-73.8971290568964,Greek
l588bbFO8CpFxdlM2YiKFg,Pita Yeero,4.2,9,"100 Pearl St, New York, NY 10004",(332) 248-0466,40.70433,-74.00968,Greek; Mediterranean
1l_valla-LACnhfXh8VEPg,Gyro Uno,3.8,148,"2801 Steinway St, Astoria, NY 11103",(718) 274-4870,40.7652236,-73.913692,Greek
LbX5fQTne9ACBORbk9MDNw,Rock Street Eatery,2.5,2,"364 Summit Ave, Jersey City, NJ 07306",,40.727940207312834,-74.06316194683313,Desserts; Chicken Wings; Greek
kvjeoky19JXaKtUt2Be57A,Gyro Stand,4.0,1,"28 W 23rd St, New York, NY 10010",,40.74193,-73.9909,Greek; Mediterranean
DGOKw6FOk-7LEulZNL6dwA,Cafe B,0.0,0,"135 E 65th St, New York, NY 10021",(212) 774-1999,40.76617,-73.9656399,Greek; Mediterranean
JCUi2at2wlEopGzxmk4Teg,Estia,3.7,3,"2001 Steinway St, Astoria, NY 11105",,40.776192,-73.90155,Greek
_7qt2EodhYIs0C6TLm7jJA,The Holy Grill,3.9,11,"810 Grand St, Brooklyn, NY 11211",,40.711787,-73.941087,Burgers; Greek; Halal
rBCqVm8yhMKeLLP2mdghGw,Victory Sweet Shop,3.6,73,"2169 Steinway St, Astoria, NY 11105",(718) 274-2087,40.773044,-73.905395,Bakeries; Greek
9_mINg1vbsvC1fhvpwB3Aw,Lexington Grill,3.0,9,"1332 Lexington Ave, New York, NY 10128",(212) 987-1500,40.78137,-73.95439,Greek
xoA85rVJLAWpFqEExQz3Qg,Telio Taverna,2.0,2,"520 Columbus Ave, New York, NY 10024",(212) 496-0163,40.78605,-73.97272,Greek; Salad; Burgers
H2WK9Sml8HF_dviaWWeGRA,Yasas by Michael Symon,1.5,2,"128 W 23rd St, New York, NY 10011",,40.74317958489801,-73.9939988,Mediterranean; Greek; Sandwiches
3RSL7T6Sn787Eozcy1k-0A,Greek Kebab House,0.0,0,"1079 1st Ave, New York, NY 10022",,40.75958,-73.96222,Greek
PT_yFcJdOmNQcPzLMqG3pA,Mythos Greek Taverna,4.0,129,"352 Anderson Ave, Cliffside Park, NJ 07010",(201) 945-5447,40.81819,-73.99317,Greek; Mediterranean
rn0MhdI4oGI-7B7Oj1DkyA,Christos Souvlaki Stand,4.8,23,"31st St & 23rd Ave, Queens, NY 11105",(646) 400-7353,40.7743786006583,-73.91312114969541,Street Vendors; Greek
cOsH8PhLlV2uzfpw-mcTpg,Greek Grill,0.0,0,"932 Columbus Ave, New York, NY 10025",(332) 334-2231,40.799115,-73.963194,Barbeque; Greek
jMOwjWMZtvMVlq7cwuQqIQ,Hachapuri Kings,0.0,0,"137 E 45th St, New York, NY 10017",(212) 581-8808,40.75329,-73.973947,Food Delivery Services; Halal; Greek
USQxn9Arz6tl-4AqtqpCkg,Pita Press,3.6,206,"25 Cedar St, New York, NY 10005",(212) 344-9737,40.707047,-74.008054,Greek; Mediterranean; Soup
ofa4NEvrmgi9E73UDiFfjA,SOUVLAQUERIA,0.0,0,"550 Bergen Blvd, Ridgefield, NJ 07657",(201) 943-5664,40.826368,-73.995811,Greek
NG1VpA2m9L6F1lslfbF-tg,Towers Cafe,3.0,2,"506 Lenox Ave, New York, NY 10037",,40.81435,-73.94031,New American; Delis; Greek
JtCLXOcflOglJb93hckcGQ,GFG Cafe Cuisine,0.0,0,"469 7th Ave, New York, NY 10018",(646) 863-2119,40.7519647263968,-73.98965149034413,Cafes; Bakeries; Greek
mOUxTfRTilKZQL9DONzU1g,Big Mama Pita,0.0,0,"40 Rivington St, New York, NY 10002",(862) 343-9428,40.721,-73.99114,Greek; Food Delivery Services
SVL5x7I0Fjgh4NoEQdrQmg,King Souvlaki,3.4,5,"2202 Steinway St, Queens, NY 11105",(347) 285-7996,40.77290094336908,-73.90632309655508,Food Trucks; Greek
AaB447aAheZcP3St7JNozw,Molyvosk,0.0,0,"6TH Ave, Manhattan, NY",,40.7472992,-73.9896088,Greek
pSd2KO8MyEXtR6fAkUmbTg,Ora Restaurant,2.0,1,"39 E 19th St, New York, NY 10013",(212) 777-2201,40.738244,-73.988867,Greek; Mediterranean
r4gt4Mb76WKJwx1xgrfTtQ,Souvlaki Shack,0.0,0,"101 Astor Pl, New York, NY 10003",(845) 548-5042,40.72995969999999,-73.9899512,Food Trucks; Greek
2dASiJlyK7f_WbgAXLpWdg,Mr Loukouma,3.5,2,"31-59 Vernon Blvd, Astoria, NY 11106",(917) 833-6775,40.7761571,-73.9107315,Food Trucks; Greek; Desserts
DHQZMnJ-g2hKfIjhlI4OEA,Absolute Greek,3.0,7,"52nd & 6th Ave, New York, NY 10019",(347) 729-4850,40.7039041249446,-74.0088933990186,Food Trucks; Greek
yxDg9hNSZ9I74hXQh6TFsQ,King Souvlaki,3.7,13,"Astoria, NY 11105",(347) 236-3933,40.77849,-73.90922,Food Delivery Services; Greek; Sandwiches
_khahjyT-jYvgB5h0hI-5g,GREEK EATS JC,0.0,0,"682 Bergen Ave, Jersey City, NJ 07304",(201) 432-5956,40.723396,-74.070264,Greek
TAAS4_Wogi7ZF-LW9l_7Mw,The Cyprian House,0.0,0,"2816 Astoria Blvd, Astoria, NY 11102",(929) 450-3712,40.77041,-73.9204199,Mediterranean; Greek; Sandwiches
StBJJL4wyaeJqUs-fkFduA,Melina Taverna,0.0,0,"11 Hanover Square, New York, NY 10005",(212) 785-4000,40.705139,-74.008846,Greek; Mediterranean
Xvesmz_se1YfLvngNHqRBw,Alexia Greece,0.0,0,"11 Hanover Square, New York, NY 10005",(212) 785-4000,40.70503103122939,-74.0088686,Greek
xJfwmaOYW0PkJQr-c6YddA,Absolute Greek,2.7,3,"Maspeth, NY 11378",(347) 729-4850,40.7222234846516,-73.9005143668512,Food Trucks; Greek
CjWM419qPWI0scRXxdnNDw,Kouzina,0.0,0,"332 Bergen Blvd, Fairview, NJ 07022",(626) 653-5840,40.82063,-73.99952,Juice Bars & Smoothies; Greek
ajoHDco60pFESuYVIUQCTQ,Greek to Me,0.0,0,"3750 Broadway Ave, New York, NY 10032",(551) 213-3924,40.833064,-73.945111,Food Delivery Services; Greek
DEp-9JVnKN7eTb9A_mUlfA,Zou Zou’s,4.2,473,"385 9th Ave, Ste 85, New York, NY 10001",(212) 380-8585,40.75302635894663,-73.99823970445706,Mediterranean; Cocktail Bars; New American
jAaVnUKLITkuhzwXIe0vLQ,Cafe Mogador,4.4,1524,"133 Wythe Ave, Brooklyn, NY 11211",(718) 486-9222,40.719747,-73.959993,Moroccan; Breakfast & Brunch; Mediterranean
g3GKSrzWSYKDzIMzjoAqMg,Frena,4.4,80,"773 10th Ave, New York, NY 10019",(646) 503-1464,40.76616,-73.991049,Mediterranean; Salad; Cocktail Bars
tM8ZtEix8Bxg82AIKsHXcw,Zizi,4.3,282,"182 8th Ave, New York, NY 10011",(646) 669-8162,40.74293,-74.00002,Mediterranean; Middle Eastern
YDHUVTkQ5ioHaPOMVwQjWQ,Dagon,4.2,291,"2454 Broadway, New York, NY 10024",(212) 873-2466,40.7912711,-73.9738886,Bars; Mediterranean; Tapas/Small Plates
EuWNk5SJB7wADVHoCtxAqg,Miriam,4.1,273,"300 Amsterdam Ave, New York, NY 10023",(646) 590-2659,40.780201643038154,-73.98087029999999,Mediterranean; Cocktail Bars; Middle Eastern
s5N-w7EPY3DA68id5qycyA,Zaytinya - New York,4.0,454,"1185 Broadway, New York, NY 10001",(212) 804-9070,40.74549437933232,-73.9889085,Tapas/Small Plates; Mediterranean; Breakfast & Brunch
goKn7tKTIqpNPM_jR2yRCg,Leyla,4.2,287,"108 W 74th Street108 St, New York, NY 10023",(347) 334-7939,40.7787591,-73.9783903,Turkish; Mediterranean; Breakfast & Brunch
wUEA8DWt518AtgeSvsmBbQ,Acadia,4.1,81,"101 West 57th St, New York, NY 10019",(212) 377-7170,40.764655499758234,-73.9772407,Mediterranean
l9b8NbDyhKhnjLKtUwlPwQ,Olea,4.2,1067,"171 Lafayette Ave, Brooklyn, NY 11238",(718) 643-7003,40.6877844,-73.9706046,Tapas Bars; Breakfast & Brunch; Mediterranean
6ii5cphr65vt6zrP9N5RVg,Chamoun’s Way,4.7,235,"1237 1st Ave, New York, NY 10065",(917) 693-0690,40.76456,-73.95858,Mediterranean; Lebanese
Me4TxTbPPQZQopW1wOGx5g,Jack's Wife Freda,3.9,2607,"226 Lafayette St, New York, NY 10012",(212) 510-8550,40.7221323,-73.9975402,Breakfast & Brunch; Mediterranean; New American
4aF0F8w7yXX9o5_QFky_ig,Celestine,3.9,342,"1 John St, Brooklyn, NY 11201",(718) 522-5356,40.704676,-73.987975,Mediterranean; Diners; Cocktail Bars
HrdIdeDZBTUdyEdSTPG1zg,Jack's Wife Freda,3.9,1020,"50 Carmine St, New York, NY 10014",(646) 669-9888,40.729826,-74.003516,Mediterranean; Cocktail Bars; Breakfast & Brunch
Rj2ACaJcbroJLPDhRhzvBw,Shuka,4.3,1156,"38 MacDougal St, New York, NY 10012",(212) 475-7500,40.72707,-74.00283,Mediterranean; Cocktail Bars; Breakfast & Brunch
RjXFwonRyu20O2WW9YBKfw,Çka Ka Qëllu - Manhattan,4.6,222,"118 E 31st St, New York, NY 10016",(212) 213-2082,40.74466,-73.981873,Modern European; Mediterranean; Wine Bars
H-GCfdIpY8qdoKwQ9C69hw,Mēdüzā Mediterrania New York,3.8,269,"657 Hudson St, New York, NY 10014",(646) 435-6544,40.73974,-74.00552,Mediterranean
1XK53gaHMFQIA4VW3B6k1Q,Abaita,4.3,149,"145 E 49th St, New York, NY 10017",(646) 808-5518,40.755541483222,-73.9718742367706,Mediterranean; Kosher; Pizza
TAANt0fPbfHqVP5LyMBioA,Kashkaval Garden,4.2,734,"852 9th Ave, New York, NY 10019",(212) 245-1758,40.76680229936593,-73.986219866559,Mediterranean; Fondue; Tapas Bars
q1uIqB8PvyCCX8TajaRYBg,Little Owl,4.2,1517,"90 Bedford St, New York, NY 10014",(212) 741-4695,40.73240001181511,-74.00532068435112,Breakfast & Brunch; Mediterranean
Fj_i2oTy-4ZxVIdFYmOTRw,Mesiba,4.3,98,"353 Bedford Ave, Brooklyn, NY 11211",,40.711737904737646,-73.96294298685073,Cocktail Bars; Middle Eastern; Mediterranean
Bt6RoIcazXayp1a8lMSvzA,Shalel Lounge,4.0,716,"65 W 70th St, New York, NY 10023",(212) 873-2300,40.7760977,-73.9793291,Moroccan; Mediterranean; Middle Eastern
CKDJ5EnccjRvvVF3csTn6Q,Balaboosta,4.2,121,"611 Hudson St, New York, NY 10014",(212) 390-1545,40.73769,-74.00584,Mediterranean; Middle Eastern
ZjU9qd-RR55cEEKufmdN5Q,Cathédrale Restaurant,3.7,580,"112 E 11th St, New York City, NY 10003",(212) 888-1093,40.731516,-73.989501,French; Mediterranean
v0LGazMDlyPX5ceLYpZyTg,Akdeniz Mediterranean Cuisine,4.1,508,"43 West 46th Street, New York, NY 10036",(212) 575-2307,40.756948,-73.9806443,Turkish; Mediterranean; Salad
sI4N411hfsslUJnTkEfqWw,Mémé Mediterranean,4.0,425,"607 10th Ave, New York, NY 10036",(917) 262-0827,40.760929,-73.994827,Mediterranean; Tapas/Small Plates
6eVNHrnp67ZniJYLik1qig,Yara,4.2,292,"319 E 53rd St, New York, NY 10022",(646) 476-7592,40.756549,-73.966093,Lebanese; Mediterranean; Cocktail Bars
gdFLC5yIja0Ee0jH5xgiZA,Wolfnights - The Gourmet Wrap,4.3,79,"40 W 55th St, New York, NY 10019",(877) 497-5233,40.762314994901445,-73.97669832974246,New American; Mediterranean; Halal
yXK9VSId2tqYNmk-31jAEQ,NAYA,4.2,71,"488 Madison Ave, New York, NY 10022",(212) 987-2222,40.758915,-73.975179,Middle Eastern; Mediterranean
3idAtiEXe_XfTcPoZC_DcQ,Westville,4.0,1176,"173 Avenue A, NY, NY 10009",(212) 677-2033,40.728473,-73.982104,Mediterranean
Qx01ny6b5PIBJlvI5mhjCA,19 Cleveland,4.3,394,"19 Cleveland Pl, New York, NY 10012",(646) 823-9227,40.72164,-73.99722,Mediterranean
xefmiLAsKURFc6FDGSRgfQ,Westville,4.0,297,"110 Wall St, New York, NY 10005",(212) 741-4780,40.7047772,-74.00642874102088,Mediterranean
G5NGf9U3B7uRZREhdt7VYg,Port Sa'id,4.0,105,"88 King St, New York, NY 10014",(212) 256-0841,40.72767644691845,-74.0067845,Mediterranean; Vinyl Records; Tapas/Small Plates
BaTKfMmDlXpz4vGc0VqMEw,Shmoné,4.0,93,"61 W 8th St, New York, NY 10011",(646) 438-9815,40.733518,-73.999048,Mediterranean
NMVRHrkdp68twl4CWo1I5A,Marseille,3.9,1269,"630 9th Ave, New York, NY 10036",(212) 333-2323,40.75974513014608,-73.99139451874845,French; Mediterranean; Brasseries
7hYlOgx4DuUVedpKkQl1jA,Gaia Restaurant,4.7,11,"42 W 35th St, New York, NY 10001",(212) 516-4242,40.74979217908991,-73.98603899999999,Mediterranean
MdFV5IBcX-Ni6I4Zy1EqIw,Marlow Bistro,3.9,415,"1018 Amsterdam Ave, New York, NY 10025",(212) 662-9020,40.8028109023738,-73.9641991912535,Mediterranean; Pizza; Venues & Event Spaces
StF9WWWbrRzEOmNAcEINcA,Balzem,4.0,581,"202 Mott St, New York, NY 10012",(646) 837-7033,40.721377,-73.995389,Mediterranean; Tapas/Small Plates; Wine Bars
IavC9CRFtosOC7UN5ndXpg,Fandi Mata,3.7,423,"74 Bayard St, Brooklyn, NY 11222",(718) 388-8877,40.71902267280901,-73.94928253665668,Mediterranean; Tapas/Small Plates
pAqrkEtry8PFVl-_PIksnw,Anixi,4.6,299,"290 8th Ave New York 10001-4801, New York, NY 10001",(646) 410-0946,40.74634820303653,-73.99744489999999,Vegan; Mediterranean; Bars
_l__uXH-xeqJVZbLiISGlQ,Casa Dani,3.8,104,"448 W 33rd St, New York, NY 10001",(212) 785-0352,40.7534541,-73.9988312,Spanish; Mediterranean
_JIidp30qxD3bfpP3DSMTA,Taverna Veranda,4.0,275,"725 River Rd, Edgewater, NJ 07020",(201) 830-1650,40.81899409072942,-73.9766440675938,Mediterranean
5mJgmAgKpTbCDdpVs7OFxQ,Ted's Corner Tavern,4.4,251,"523 3rd Ave, New York, NY 10016",(212) 689-2676,40.7462,-73.9774599,"Cocktail Bars; Mediterranean; Beer, Wine & Spirits"
ExvoimQ4LzY3UWtZ6m6Lgw,Ravagh Persian Grill,4.0,1115,"173 Madison Ave, New York, NY 10016",(212) 696-0300,40.74726700950392,-73.98311794328527,Middle Eastern; Persian/Iranian; Mediterranean
BjBHOqapJJmM6bN6XlzEvQ,NAYA,4.3,59,"370 7th Ave, New York, NY 10001",(646) 558-6888,40.748915,-73.992552,Mediterranean; Middle Eastern
M8xnlKQOh0tl58LJCnPUVA,Ravagh Persian Grill,4.2,465,"1135 1st Ave, New York, NY 10065",(212) 861-7900,40.7618025365842,-73.9605525538847,Persian/Iranian; Mediterranean
haK6aVs_oIUqwOn0LVZlRA,Turkuaz Restaurant,4.3,254,"310 West 53rd St, New York, NY 10019",(212) 265-5500,40.7643988,-73.9855199,Turkish; Mediterranean; Halal
